agency_cd,site_no,datetime,116034_72019_00003,116034_72019_00003_cd
USGS,452033122195901,2017-01-13,64.43,A
USGS,452033122195901,2017-01-14,64.32,A
USGS,452033122195901,2017-01-15,64.23,A
USGS,452033122195901,2017-01-16,64.08,A
USGS,452033122195901,2017-01-17,63.68,A
USGS,452033122195901,2017-01-18,63.28,A
USGS,452033122195901,2017-01-19,63.37,A
USGS,452033122195901,2017-01-20,63.07,A
USGS,452033122195901,2017-01-21,63.31,A
USGS,452033122195901,2017-01-22,63.47,A
USGS,452033122195901,2017-01-23,63.73,A
USGS,452033122195901,2017-01-24,64.14,A
USGS,452033122195901,2017-01-25,64.26,A
USGS,452033122195901,2017-01-26,64.39,A
USGS,452033122195901,2017-01-27,64.4,A
USGS,452033122195901,2017-01-28,64.25,A
USGS,452033122195901,2017-01-29,64.06,A
USGS,452033122195901,2017-01-30,63.78,A
USGS,452033122195901,2017-01-31,63.64,A
USGS,452033122195901,2017-02-01,63.52,A
USGS,452033122195901,2017-02-02,63.42,A
USGS,452033122195901,2017-02-03,63.02,A
USGS,452033122195901,2017-02-04,63.18,A
USGS,452033122195901,2017-02-05,63.03,A
USGS,452033122195901,2017-02-06,63.1,A
USGS,452033122195901,2017-02-07,63.24,A
USGS,452033122195901,2017-02-08,63.35,A
USGS,452033122195901,2017-02-09,63.04,A
USGS,452033122195901,2017-02-10,63.42,A
USGS,452033122195901,2017-02-11,63.92,A
USGS,452033122195901,2017-02-12,63.79,A
USGS,452033122195901,2017-02-13,63.53,A
USGS,452033122195901,2017-02-14,63.33,A
USGS,452033122195901,2017-02-15,62.99,A
USGS,452033122195901,2017-02-16,62.75,A
USGS,452033122195901,2017-02-17,62.78,A
USGS,452033122195901,2017-02-18,62.61,A
USGS,452033122195901,2017-02-19,62.72,A
USGS,452033122195901,2017-02-20,62.77,A
USGS,452033122195901,2017-02-21,63.06,A
USGS,452033122195901,2017-02-22,63.38,A
USGS,452033122195901,2017-02-23,63.33,A
USGS,452033122195901,2017-02-24,63.22,A
USGS,452033122195901,2017-02-25,63.14,A
USGS,452033122195901,2017-02-26,62.65,A
USGS,452033122195901,2017-02-27,62.62,A
USGS,452033122195901,2017-02-28,62.93,A
USGS,452033122195901,2017-03-01,63.23,A
USGS,452033122195901,2017-03-02,63.05,A
USGS,452033122195901,2017-03-03,62.64,A
USGS,452033122195901,2017-03-04,62.26,A
USGS,452033122195901,2017-03-05,62.17,A
USGS,452033122195901,2017-03-06,62.52,A
USGS,452033122195901,2017-03-07,62.58,A
USGS,452033122195901,2017-03-08,62.67,A
USGS,452033122195901,2017-03-09,62.55,A
USGS,452033122195901,2017-03-10,62.61,A
USGS,452033122195901,2017-03-11,62.48,A
USGS,452033122195901,2017-03-12,62.57,A
USGS,452033122195901,2017-03-13,62.36,A
USGS,452033122195901,2017-03-14,62.17,A
USGS,452033122195901,2017-03-15,62.07,A
USGS,452033122195901,2017-03-16,62.37,A
USGS,452033122195901,2017-03-17,61.99,A
USGS,452033122195901,2017-03-18,61.88,A
USGS,452033122195901,2017-03-19,62.11,A
USGS,452033122195901,2017-03-20,61.82,A
USGS,452033122195901,2017-03-21,61.58,A
USGS,452033122195901,2017-03-22,61.78,A
USGS,452033122195901,2017-03-23,61.82,A
USGS,452033122195901,2017-03-24,61.65,A
USGS,452033122195901,2017-03-25,61.85,A
USGS,452033122195901,2017-03-26,61.6,A
USGS,452033122195901,2017-03-27,61.77,A
USGS,452033122195901,2017-03-28,61.86,A
USGS,452033122195901,2017-03-29,61.53,A
USGS,452033122195901,2017-03-30,61.68,A
USGS,452033122195901,2017-03-31,61.7,A
USGS,452033122195901,2017-04-01,61.57,A
USGS,452033122195901,2017-04-02,61.56,A
USGS,452033122195901,2017-04-03,61.37,A
USGS,452033122195901,2017-04-04,61.12,A
USGS,452033122195901,2017-04-05,60.96,A
USGS,452033122195901,2017-04-06,60.66,A
USGS,452033122195901,2017-04-07,60.54,A
USGS,452033122195901,2017-04-08,61.08,A
USGS,452033122195901,2017-04-09,61.19,A
USGS,452033122195901,2017-04-10,61.22,A
USGS,452033122195901,2017-04-11,60.93,A
USGS,452033122195901,2017-04-12,60.74,A
USGS,452033122195901,2017-04-13,60.88,A
USGS,452033122195901,2017-04-14,61.2,A
USGS,452033122195901,2017-04-15,61.13,A
USGS,452033122195901,2017-04-16,60.74,A
USGS,452033122195901,2017-04-17,60.78,A
USGS,452033122195901,2017-04-18,60.85,A
USGS,452033122195901,2017-04-19,60.88,A
USGS,452033122195901,2017-04-20,61.05,A
USGS,452033122195901,2017-04-21,60.92,A
USGS,452033122195901,2017-04-22,60.55,A
USGS,452033122195901,2017-04-23,60.5,A
USGS,452033122195901,2017-04-24,60.35,A
USGS,452033122195901,2017-04-25,60.53,A
USGS,452033122195901,2017-04-26,60.48,A
USGS,452033122195901,2017-04-27,60.63,A
USGS,452033122195901,2017-04-28,60.79,A
USGS,452033122195901,2017-04-29,60.66,A
USGS,452033122195901,2017-04-30,60.64,A
USGS,452033122195901,2017-05-01,60.54,A
USGS,452033122195901,2017-05-02,60.41,A
USGS,452033122195901,2017-05-03,60.44,A
USGS,452033122195901,2017-05-04,60.06,A
USGS,452033122195901,2017-05-05,60.14,A
USGS,452033122195901,2017-05-06,60.31,A
USGS,452033122195901,2017-05-07,60.37,A
USGS,452033122195901,2017-05-08,60.23,A
USGS,452033122195901,2017-05-09,60.09,A
USGS,452033122195901,2017-05-10,59.94,A
USGS,452033122195901,2017-05-11,60.0,A
USGS,452033122195901,2017-05-12,60.01,A
USGS,452033122195901,2017-05-13,60.02,A
USGS,452033122195901,2017-05-14,60.03,A
USGS,452033122195901,2017-05-15,59.92,A
USGS,452033122195901,2017-05-16,59.71,A
USGS,452033122195901,2017-05-17,60.09,A
USGS,452033122195901,2017-05-18,60.24,A
USGS,452033122195901,2017-05-19,60.09,A
USGS,452033122195901,2017-05-20,60.03,A
USGS,452033122195901,2017-05-21,59.94,A
USGS,452033122195901,2017-05-22,59.83,A
USGS,452033122195901,2017-05-23,59.79,A
USGS,452033122195901,2017-05-24,59.83,A
USGS,452033122195901,2017-05-25,59.74,A
USGS,452033122195901,2017-05-26,59.84,A
USGS,452033122195901,2017-05-27,60.04,A
USGS,452033122195901,2017-05-28,59.95,A
USGS,452033122195901,2017-05-29,59.96,A
USGS,452033122195901,2017-05-30,59.99,A
USGS,452033122195901,2017-05-31,59.93,A
USGS,452033122195901,2017-06-01,59.98,A
USGS,452033122195901,2017-06-02,59.96,A
USGS,452033122195901,2017-06-03,59.92,A
USGS,452033122195901,2017-06-04,59.99,A
USGS,452033122195901,2017-06-05,59.93,A
USGS,452033122195901,2017-06-06,59.75,A
USGS,452033122195901,2017-06-07,59.66,A
USGS,452033122195901,2017-06-08,59.66,A
USGS,452033122195901,2017-06-09,59.74,A
USGS,452033122195901,2017-06-10,59.73,A
USGS,452033122195901,2017-06-11,59.84,A
USGS,452033122195901,2017-06-12,59.92,A
USGS,452033122195901,2017-06-13,59.96,A
USGS,452033122195901,2017-06-14,59.85,A
USGS,452033122195901,2017-06-15,59.7,A
USGS,452033122195901,2017-06-16,59.82,A
USGS,452033122195901,2017-06-17,59.84,A
USGS,452033122195901,2017-06-18,59.8,A
USGS,452033122195901,2017-06-19,59.69,A
USGS,452033122195901,2017-06-20,59.86,A
USGS,452033122195901,2017-06-21,60.09,A
USGS,452033122195901,2017-06-22,60.09,A
USGS,452033122195901,2017-06-23,60.04,A
USGS,452033122195901,2017-06-24,59.91,A
USGS,452033122195901,2017-06-25,59.79,A
USGS,452033122195901,2017-06-26,59.99,A
USGS,452033122195901,2017-06-27,60.52,A
USGS,452033122195901,2017-06-28,60.37,A
USGS,452033122195901,2017-06-29,60.34,A
USGS,452033122195901,2017-06-30,60.39,A
USGS,452033122195901,2017-07-01,60.44,A
USGS,452033122195901,2017-07-02,60.4,A
USGS,452033122195901,2017-07-03,60.49,A
USGS,452033122195901,2017-07-04,60.4,A
USGS,452033122195901,2017-07-05,60.46,A
USGS,452033122195901,2017-07-06,60.62,A
USGS,452033122195901,2017-07-07,60.74,A
USGS,452033122195901,2017-07-08,60.6,A
USGS,452033122195901,2017-07-09,60.51,A
USGS,452033122195901,2017-07-10,60.7,A
USGS,452033122195901,2017-07-11,60.74,A
USGS,452033122195901,2017-07-12,60.71,A
USGS,452033122195901,2017-07-13,60.82,A
USGS,452033122195901,2017-07-14,60.93,A
USGS,452033122195901,2017-07-15,61.09,A
USGS,452033122195901,2017-07-16,61.25,A
USGS,452033122195901,2017-07-17,60.75,A
USGS,452033122195901,2017-07-18,60.83,A
USGS,452033122195901,2017-07-19,61.02,A
USGS,452033122195901,2017-07-20,61.18,A
USGS,452033122195901,2017-07-21,61.1,A
USGS,452033122195901,2017-07-22,61.09,A
USGS,452033122195901,2017-07-23,61.34,A
USGS,452033122195901,2017-07-24,61.07,A
USGS,452033122195901,2017-07-25,61.16,A
USGS,452033122195901,2017-07-26,61.44,A
USGS,452033122195901,2017-07-27,61.42,A
USGS,452033122195901,2017-07-28,61.34,A
USGS,452033122195901,2017-07-29,61.71,A
USGS,452033122195901,2017-07-30,61.69,A
USGS,452033122195901,2017-07-31,61.72,A
USGS,452033122195901,2017-08-01,61.61,A
USGS,452033122195901,2017-08-02,61.58,A
USGS,452033122195901,2017-08-03,61.67,A
USGS,452033122195901,2017-08-04,61.81,A
USGS,452033122195901,2017-08-05,61.84,A
USGS,452033122195901,2017-08-06,61.8,A
USGS,452033122195901,2017-08-07,61.86,A
USGS,452033122195901,2017-08-08,61.92,A
USGS,452033122195901,2017-08-09,61.91,A
USGS,452033122195901,2017-08-10,61.99,A
USGS,452033122195901,2017-08-11,62.0,A
USGS,452033122195901,2017-08-12,62.1,A
USGS,452033122195901,2017-08-13,62.22,A
USGS,452033122195901,2017-08-14,62.08,A
USGS,452033122195901,2017-08-15,62.07,A
USGS,452033122195901,2017-08-16,62.31,A
USGS,452033122195901,2017-08-17,62.36,A
USGS,452033122195901,2017-08-18,62.4,A
USGS,452033122195901,2017-08-19,62.48,A
USGS,452033122195901,2017-08-20,62.42,A
USGS,452033122195901,2017-08-21,62.38,A
USGS,452033122195901,2017-08-22,62.36,A
USGS,452033122195901,2017-08-23,62.46,A
USGS,452033122195901,2017-08-24,62.49,A
USGS,452033122195901,2017-08-25,62.6,A
USGS,452033122195901,2017-08-26,63.01,A
USGS,452033122195901,2017-08-27,64.03,A
USGS,452033122195901,2017-08-28,62.85,A
USGS,452033122195901,2017-08-29,62.81,A
USGS,452033122195901,2017-08-30,62.98,A
USGS,452033122195901,2017-08-31,63.01,A
USGS,452033122195901,2017-09-01,63.03,A
USGS,452033122195901,2017-09-02,62.97,A
USGS,452033122195901,2017-09-03,62.97,A
USGS,452033122195901,2017-09-04,63.04,A
USGS,452033122195901,2017-09-05,63.1,A
USGS,452033122195901,2017-09-06,63.16,A
USGS,452033122195901,2017-09-07,63.15,A
USGS,452033122195901,2017-09-08,63.18,A
USGS,452033122195901,2017-09-09,63.26,A
USGS,452033122195901,2017-09-10,63.4,A
USGS,452033122195901,2017-09-11,63.3,A
USGS,452033122195901,2017-09-12,63.25,A
USGS,452033122195901,2017-09-13,63.27,A
USGS,452033122195901,2017-09-14,63.34,A
USGS,452033122195901,2017-09-15,63.75,A
USGS,452033122195901,2017-09-16,63.43,A
USGS,452033122195901,2017-09-17,63.37,A
USGS,452033122195901,2017-09-18,63.26,A
USGS,452033122195901,2017-09-19,63.2,A
USGS,452033122195901,2017-09-20,63.09,A
USGS,452033122195901,2017-09-21,63.34,A
USGS,452033122195901,2017-09-22,63.43,A
USGS,452033122195901,2017-09-23,63.43,A
USGS,452033122195901,2017-09-24,63.46,A
USGS,452033122195901,2017-09-25,63.51,A
USGS,452033122195901,2017-09-26,63.44,A
USGS,452033122195901,2017-09-27,63.36,A
USGS,452033122195901,2017-09-28,63.27,A
USGS,452033122195901,2017-09-29,63.42,A
USGS,452033122195901,2017-09-30,63.55,A
USGS,452033122195901,2017-10-01,63.6,A
USGS,452033122195901,2017-10-02,63.64,A
USGS,452033122195901,2017-10-03,63.77,A
USGS,452033122195901,2017-10-04,63.7,A
USGS,452033122195901,2017-10-05,63.74,A
USGS,452033122195901,2017-10-06,63.68,A
USGS,452033122195901,2017-10-07,63.69,A
USGS,452033122195901,2017-10-08,63.97,A
USGS,452033122195901,2017-10-09,63.9,A
USGS,452033122195901,2017-10-10,63.7,A
USGS,452033122195901,2017-10-11,63.8,A
USGS,452033122195901,2017-10-12,63.82,A
USGS,452033122195901,2017-10-13,63.96,A
USGS,452033122195901,2017-10-14,64.08,A
USGS,452033122195901,2017-10-15,63.89,A
USGS,452033122195901,2017-10-16,63.8,A
USGS,452033122195901,2017-10-17,63.63,A
USGS,452033122195901,2017-10-18,63.55,A
USGS,452033122195901,2017-10-19,63.32,A
USGS,452033122195901,2017-10-20,63.49,A
USGS,452033122195901,2017-10-21,63.53,A
USGS,452033122195901,2017-10-22,63.87,A
USGS,452033122195901,2017-10-23,64.12,A
USGS,452033122195901,2017-10-24,63.81,A
USGS,452033122195901,2017-10-25,63.56,A
USGS,452033122195901,2017-10-26,63.48,A
USGS,452033122195901,2017-10-27,63.43,A
USGS,452033122195901,2017-10-28,63.34,A
USGS,452033122195901,2017-10-29,63.04,A
USGS,452033122195901,2017-10-30,62.54,A
USGS,452033122195901,2017-10-31,62.47,A
USGS,452033122195901,2017-11-01,62.35,A
USGS,452033122195901,2017-11-02,62.27,A
USGS,452033122195901,2017-11-03,62.3,A
USGS,452033122195901,2017-11-04,62.31,A
USGS,452033122195901,2017-11-05,62.23,A
USGS,452033122195901,2017-11-06,62.54,A
USGS,452033122195901,2017-11-07,62.41,A
USGS,452033122195901,2017-11-08,62.05,A
USGS,452033122195901,2017-11-09,62.06,A
USGS,452033122195901,2017-11-10,62.17,A
USGS,452033122195901,2017-11-11,62.35,A
USGS,452033122195901,2017-11-12,62.33,A
USGS,452033122195901,2017-11-13,62.21,A
USGS,452033122195901,2017-11-14,62.34,A
USGS,452033122195901,2017-11-15,62.09,A
USGS,452033122195901,2017-11-16,62.02,A
USGS,452033122195901,2017-11-17,62.44,A
USGS,452033122195901,2017-11-18,62.55,A
USGS,452033122195901,2017-11-19,62.22,A
USGS,452033122195901,2017-11-20,62.0,A
USGS,452033122195901,2017-11-21,62.18,A
USGS,452033122195901,2017-11-22,62.26,A
USGS,452033122195901,2017-11-23,62.16,A
USGS,452033122195901,2017-11-24,62.32,A
USGS,452033122195901,2017-11-25,62.15,A
USGS,452033122195901,2017-11-26,61.89,A
USGS,452033122195901,2017-11-27,62.28,A
USGS,452033122195901,2017-11-28,62.27,A
USGS,452033122195901,2017-11-29,62.48,A
USGS,452033122195901,2017-11-30,62.25,A
USGS,452033122195901,2017-12-01,62.15,A
USGS,452033122195901,2017-12-02,61.96,A
USGS,452033122195901,2017-12-03,62.21,A
USGS,452033122195901,2017-12-04,62.55,A
USGS,452033122195901,2017-12-05,62.57,A
USGS,452033122195901,2017-12-06,62.62,A
USGS,452033122195901,2017-12-07,62.47,A
USGS,452033122195901,2017-12-08,62.38,A
USGS,452033122195901,2017-12-09,62.34,A
USGS,452033122195901,2017-12-10,62.29,A
USGS,452033122195901,2017-12-11,62.24,A
USGS,452033122195901,2017-12-12,62.24,A
USGS,452033122195901,2017-12-13,62.19,A
USGS,452033122195901,2017-12-14,62.11,A
USGS,452033122195901,2017-12-15,62.18,A
USGS,452033122195901,2017-12-16,62.22,A
USGS,452033122195901,2017-12-17,62.1,A
USGS,452033122195901,2017-12-18,62.1,A
USGS,452033122195901,2017-12-19,61.82,A
USGS,452033122195901,2017-12-20,62.22,A
USGS,452033122195901,2017-12-21,62.48,A
USGS,452033122195901,2017-12-22,62.28,A
USGS,452033122195901,2017-12-23,62.37,A
USGS,452033122195901,2017-12-24,62.29,A
USGS,452033122195901,2017-12-25,62.33,A
USGS,452033122195901,2017-12-26,62.32,A
USGS,452033122195901,2017-12-27,62.31,A
USGS,452033122195901,2017-12-28,62.18,A
USGS,452033122195901,2017-12-29,62.0,A
USGS,452033122195901,2017-12-30,62.24,A
USGS,452033122195901,2017-12-31,62.17,A
USGS,452033122195901,2018-01-01,62.35,A
USGS,452033122195901,2018-01-02,62.3,A
USGS,452033122195901,2018-01-03,62.13,A
USGS,452033122195901,2018-01-04,62.03,A
USGS,452033122195901,2018-01-05,62.09,A
USGS,452033122195901,2018-01-06,62.37,A
USGS,452033122195901,2018-01-07,62.18,A
USGS,452033122195901,2018-01-08,61.85,A
USGS,452033122195901,2018-01-09,61.83,A
USGS,452033122195901,2018-01-10,62.19,A
USGS,452033122195901,2018-01-11,62.11,A
USGS,452033122195901,2018-01-12,62.53,A
USGS,452033122195901,2018-01-13,62.52,A
USGS,452033122195901,2018-01-14,62.28,A
USGS,452033122195901,2018-01-15,62.11,A
USGS,452033122195901,2018-01-16,62.29,A
USGS,452033122195901,2018-01-17,62.03,A
USGS,452033122195901,2018-01-18,61.93,A
USGS,452033122195901,2018-01-19,62.03,A
USGS,452033122195901,2018-01-20,62.2,A
USGS,452033122195901,2018-01-21,62.09,A
USGS,452033122195901,2018-01-22,62.39,A
USGS,452033122195901,2018-01-23,62.09,A
USGS,452033122195901,2018-01-24,61.76,A
USGS,452033122195901,2018-01-25,61.83,A
USGS,452033122195901,2018-01-26,62.19,A
USGS,452033122195901,2018-01-27,62.17,A
USGS,452033122195901,2018-01-28,62.35,A
USGS,452033122195901,2018-01-29,62.07,A
USGS,452033122195901,2018-01-30,62.13,A
USGS,452033122195901,2018-01-31,62.18,A
USGS,452033122195901,2018-02-01,62.06,A
USGS,452033122195901,2018-02-02,62.11,A
USGS,452033122195901,2018-02-03,62.13,A
USGS,452033122195901,2018-02-04,62.02,A
USGS,452033122195901,2018-02-05,61.97,A
USGS,452033122195901,2018-02-06,62.03,A
USGS,452033122195901,2018-02-07,62.03,A
USGS,452033122195901,2018-02-08,61.86,A
USGS,452033122195901,2018-02-09,61.84,A
USGS,452033122195901,2018-02-10,61.84,A
USGS,452033122195901,2018-02-11,61.49,A
USGS,452033122195901,2018-02-12,61.74,A
USGS,452033122195901,2018-02-13,61.73,A
USGS,452033122195901,2018-02-14,61.61,A
USGS,452033122195901,2018-02-15,61.9,A
USGS,452033122195901,2018-02-16,61.8,A
USGS,452033122195901,2018-02-17,61.43,A
USGS,452033122195901,2018-02-18,61.23,A
USGS,452033122195901,2018-02-19,61.62,A
USGS,452033122195901,2018-02-20,61.68,A
USGS,452033122195901,2018-02-21,61.75,A
USGS,452033122195901,2018-02-22,61.7,A
USGS,452033122195901,2018-02-23,61.83,A
USGS,452033122195901,2018-02-24,61.57,A
USGS,452033122195901,2018-02-25,61.37,A
USGS,452033122195901,2018-02-26,61.47,A
USGS,452033122195901,2018-02-27,61.49,A
USGS,452033122195901,2018-02-28,61.11,A
USGS,452033122195901,2018-03-01,60.83,A
USGS,452033122195901,2018-03-09,61.3,A
USGS,452033122195901,2018-03-10,61.24,A
USGS,452033122195901,2018-03-11,61.36,A
USGS,452033122195901,2018-03-12,61.18,A
USGS,452033122195901,2018-03-13,61.01,A
USGS,452033122195901,2018-03-14,61.16,A
USGS,452033122195901,2018-03-15,61.01,A
USGS,452033122195901,2018-03-16,61.08,A
USGS,452033122195901,2018-03-17,61.23,A
USGS,452033122195901,2018-03-18,61.42,A
USGS,452033122195901,2018-03-19,61.42,A
USGS,452033122195901,2018-03-20,61.22,A
USGS,452033122195901,2018-03-21,60.89,A
USGS,452033122195901,2018-03-22,61.2,A
USGS,452033122195901,2018-03-23,61.36,A
USGS,452033122195901,2018-03-24,61.4,A
USGS,452033122195901,2018-03-25,61.57,A
USGS,452033122195901,2018-03-26,61.78,A
USGS,452033122195901,2018-03-27,61.83,A
USGS,452033122195901,2018-03-28,61.71,A
USGS,452033122195901,2018-03-29,61.53,A
USGS,452033122195901,2018-03-30,61.34,A
USGS,452033122195901,2018-03-31,61.29,A
USGS,452033122195901,2018-04-01,61.08,A
USGS,452033122195901,2018-04-02,61.14,A
USGS,452033122195901,2018-04-03,61.09,A
USGS,452033122195901,2018-04-04,61.07,A
USGS,452033122195901,2018-04-05,60.92,A
USGS,452033122195901,2018-04-06,60.73,A
USGS,452033122195901,2018-04-07,60.54,A
USGS,452033122195901,2018-04-08,61.1,A
USGS,452033122195901,2018-04-09,61.2,A
USGS,452033122195901,2018-04-10,60.98,A
USGS,452033122195901,2018-04-11,60.79,A
USGS,452033122195901,2018-04-12,60.95,A
USGS,452033122195901,2018-04-13,61.23,A
USGS,452033122195901,2018-04-14,61.07,A
USGS,452033122195901,2018-04-15,60.55,A
USGS,452033122195901,2018-04-16,60.62,A
USGS,452033122195901,2018-04-17,61.01,A
USGS,452033122195901,2018-04-18,60.87,A
USGS,452033122195901,2018-04-19,60.91,A
USGS,452033122195901,2018-04-20,60.88,A
USGS,452033122195901,2018-04-21,60.97,A
USGS,452033122195901,2018-04-22,60.87,A
USGS,452033122195901,2018-04-23,60.76,A
USGS,452033122195901,2018-04-24,60.66,A
USGS,452033122195901,2018-04-25,60.54,A
USGS,452033122195901,2018-04-26,60.45,A
USGS,452033122195901,2018-04-27,60.51,A
USGS,452033122195901,2018-04-28,60.49,A
USGS,452033122195901,2018-04-29,60.58,A
USGS,452033122195901,2018-04-30,60.67,A
USGS,452033122195901,2018-05-01,60.59,A
USGS,452033122195901,2018-05-02,60.59,A
USGS,452033122195901,2018-05-03,60.68,A
USGS,452033122195901,2018-05-04,60.71,A
USGS,452033122195901,2018-05-05,60.52,A
USGS,452033122195901,2018-05-06,60.44,A
USGS,452033122195901,2018-05-07,60.57,A
USGS,452033122195901,2018-05-08,60.41,A
USGS,452033122195901,2018-05-09,60.47,A
USGS,452033122195901,2018-05-10,60.52,A
USGS,452033122195901,2018-05-11,60.58,A
USGS,452033122195901,2018-05-12,60.38,A
USGS,452033122195901,2018-05-13,60.13,A
USGS,452033122195901,2018-05-14,60.04,A
USGS,452033122195901,2018-05-15,60.03,A
USGS,452033122195901,2018-05-16,60.11,A
USGS,452033122195901,2018-05-17,60.09,A
USGS,452033122195901,2018-05-18,60.02,A
USGS,452033122195901,2018-05-19,59.97,A
USGS,452033122195901,2018-05-20,60.0,A
USGS,452033122195901,2018-05-21,60.8,A
USGS,452033122195901,2018-05-22,61.12,A
USGS,452033122195901,2018-05-23,60.5,A
USGS,452033122195901,2018-05-24,60.53,A
USGS,452033122195901,2018-05-25,60.8,A
USGS,452033122195901,2018-05-26,60.78,A
USGS,452033122195901,2018-05-27,60.67,A
USGS,452033122195901,2018-05-28,60.72,A
USGS,452033122195901,2018-05-29,60.71,A
USGS,452033122195901,2018-05-30,60.35,A
USGS,452033122195901,2018-05-31,60.31,A
USGS,452033122195901,2018-06-01,60.52,A
USGS,452033122195901,2018-06-02,61.23,A
USGS,452033122195901,2018-06-03,62.52,A
USGS,452033122195901,2018-06-04,62.58,A
USGS,452033122195901,2018-06-05,60.88,A
USGS,452033122195901,2018-06-06,60.89,A
USGS,452033122195901,2018-06-07,60.78,A
USGS,452033122195901,2018-06-08,60.95,A
USGS,452033122195901,2018-06-09,60.68,A
USGS,452033122195901,2018-06-10,60.67,A
USGS,452033122195901,2018-06-11,60.85,A
USGS,452033122195901,2018-06-12,60.72,A
USGS,452033122195901,2018-06-13,60.71,A
USGS,452033122195901,2018-06-14,60.74,A
USGS,452033122195901,2018-06-15,60.63,A
USGS,452033122195901,2018-06-16,60.51,A
USGS,452033122195901,2018-06-17,60.47,A
USGS,452033122195901,2018-06-18,61.59,A
USGS,452033122195901,2018-06-19,62.93,A
USGS,452033122195901,2018-06-20,62.25,A
USGS,452033122195901,2018-06-21,64.06,A
USGS,452033122195901,2018-06-22,64.63,A
USGS,452033122195901,2018-06-23,64.6,A
USGS,452033122195901,2018-06-24,62.58,A
USGS,452033122195901,2018-06-25,62.06,A
USGS,452033122195901,2018-06-26,64.27,A
USGS,452033122195901,2018-06-27,63.41,A
USGS,452033122195901,2018-06-28,64.49,A
USGS,452033122195901,2018-06-29,64.18,A
USGS,452033122195901,2018-06-30,62.04,A
USGS,452033122195901,2018-07-01,61.66,A
USGS,452033122195901,2018-07-02,62.18,A
USGS,452033122195901,2018-07-03,62.14,A
USGS,452033122195901,2018-07-04,61.64,A
USGS,452033122195901,2018-07-05,62.45,A
USGS,452033122195901,2018-07-06,62.77,A
USGS,452033122195901,2018-07-07,61.99,A
USGS,452033122195901,2018-07-08,61.65,A
USGS,452033122195901,2018-07-09,61.61,A
USGS,452033122195901,2018-07-10,61.71,A
USGS,452033122195901,2018-07-11,61.79,A
USGS,452033122195901,2018-07-12,62.03,A
USGS,452033122195901,2018-07-13,61.83,A
USGS,452033122195901,2018-07-14,62.03,A
USGS,452033122195901,2018-07-15,62.06,A
USGS,452033122195901,2018-07-16,61.92,A
USGS,452033122195901,2018-07-17,61.91,A
USGS,452033122195901,2018-07-18,61.96,A
USGS,452033122195901,2018-07-19,61.89,A
USGS,452033122195901,2018-07-20,61.81,A
USGS,452033122195901,2018-07-21,61.83,A
USGS,452033122195901,2018-07-22,61.9,A
USGS,452033122195901,2018-07-23,61.93,A
USGS,452033122195901,2018-07-24,61.98,A
USGS,452033122195901,2018-07-25,62.04,A
USGS,452033122195901,2018-07-26,61.97,A
USGS,452033122195901,2018-07-27,61.82,A
USGS,452033122195901,2018-07-28,61.62,A
USGS,452033122195901,2018-07-29,61.62,A
USGS,452033122195901,2018-07-30,61.76,A
USGS,452033122195901,2018-07-31,61.92,A
USGS,452033122195901,2018-08-01,61.93,A
USGS,452033122195901,2018-08-02,62.31,A
USGS,452033122195901,2018-08-03,62.07,A
USGS,452033122195901,2018-08-04,61.96,A
USGS,452033122195901,2018-08-05,61.99,A
USGS,452033122195901,2018-08-06,62.09,A
USGS,452033122195901,2018-08-07,62.0,A
USGS,452033122195901,2018-08-08,62.0,A
USGS,452033122195901,2018-08-09,62.07,A
USGS,452033122195901,2018-08-10,62.12,A
USGS,452033122195901,2018-08-11,62.23,A
USGS,452033122195901,2018-08-12,62.24,A
USGS,452033122195901,2018-08-13,62.12,A
USGS,452033122195901,2018-08-14,62.08,A
USGS,452033122195901,2018-08-15,62.15,A
USGS,452033122195901,2018-08-16,62.31,A
USGS,452033122195901,2018-08-17,62.45,A
USGS,452033122195901,2018-08-18,62.37,A
USGS,452033122195901,2018-08-19,62.23,A
USGS,452033122195901,2018-08-20,62.2,A
USGS,452033122195901,2018-08-21,62.25,A
USGS,452033122195901,2018-08-22,62.26,A
USGS,452033122195901,2018-08-23,62.41,A
USGS,452033122195901,2018-08-24,62.43,A
USGS,452033122195901,2018-08-25,62.42,A
USGS,452033122195901,2018-08-26,62.39,A
USGS,452033122195901,2018-08-27,62.38,A
USGS,452033122195901,2018-08-28,62.35,A
USGS,452033122195901,2018-08-29,62.31,A
USGS,452033122195901,2018-08-30,62.48,A
USGS,452033122195901,2018-08-31,62.57,A
USGS,452033122195901,2018-09-01,62.56,A
USGS,452033122195901,2018-09-02,62.47,A
USGS,452033122195901,2018-09-03,62.47,A
USGS,452033122195901,2018-09-04,63.31,A
USGS,452033122195901,2018-09-05,64.43,A
USGS,452033122195901,2018-09-06,65.56,A
USGS,452033122195901,2018-09-07,65.04,A
USGS,452033122195901,2018-09-08,63.26,A
USGS,452033122195901,2018-09-09,62.87,A
USGS,452033122195901,2018-09-10,62.87,A
USGS,452033122195901,2018-09-11,62.86,A
USGS,452033122195901,2018-09-12,62.7,A
USGS,452033122195901,2018-09-13,62.72,A
USGS,452033122195901,2018-09-14,62.68,A
USGS,452033122195901,2018-09-15,62.61,A
USGS,452033122195901,2018-09-16,62.69,A
USGS,452033122195901,2018-09-17,62.75,A
USGS,452033122195901,2018-09-18,62.73,A
